accommodation_id,Sector,Property Reg Number,Account Name,Rating,Address City/Town,Address County,Eircode/Postal code,Latitude,Longitude,Owner(s) as it appears on Register,Total Units
211,2,GAS07688,Old Weir Lodge,4.0,Killarney,4.0,V93 W640,52.0514,-9.50725,Niall O'Donoghue,30
212,2,GAS07990,Harty Costello Townhouse,4.0,Ballybunnion,4.0,V31 K688,52.51133,-9.67085,Jackie Hourigan,8
213,7,WSL40661,Lisdonagh House Estate,3.0,Caherlistrane,3.0,H91 PFW6,53.49186,-9.05578,Finola and John Cooke,4
214,7,WSL40327,Pier House,3.0,Aran Islands,3.0,H91 Y7RW,53.12,-9.6657,Maura Joyce,12
215,2,GAS07709,Myles Creek,4.0,Kilkee,4.0,V15 W954,52.67816,-9.64914,Gerard Haugh,11
216,7,WSL40727,Pax House,3.0,Dingle,3.0,V92 NX45,52.13365,-10.25689,John O'Farrell,15
217,2,GAS07717,Dun Ri,4.0,Clifden,4.0,H71 EY67,53.48789,-10.01844,Michael King,11
218,1,HHS40867,The Old Quarter Townhouse,4.0,Limerick,4.0,V94 P386,52.6641,-8.62465,JJ Mulcahy,41
219,2,GAS07725,Heaton's Guesthouse,4.0,Dingle,4.0,V92 D430,52.1411,-10.28566,David Heaton,16
220,2,GAS07751,Murphys of Killarney,4.0,Killarney,4.0,V93 EFP1,52.05946,-9.50621,Sean Murphy,20
221,2,GAS07768,Aisling Guest House,4.0,Ashbourne,4.0,A84 AP90,53.49721,-6.3846,Rod Cosgrave,15
222,2,GAS07773,Richmond Inn,4.0,Cloondara,4.0,N39 KD45,53.73142,-7.90467,Niamh McPartland,5
223,2,GAS07778,Wild Honey Inn,4.0,Lisdoonvarna,4.0,V95 P234,53.02866,-9.29592,Catherine Sweeney,13
224,7,WSL37140,West End Bar,3.0,Fenit,3.0,V92 X8EK,52.27669,-9.86438,Bryan O'Keefe,10
225,2,GAS07782,Redbank House,4.0,Skerries,4.0,K34 C795,53.57973,-6.10915,Ross McCoy,15
226,2,GAS07811,Lancaster Lodge,4.0,Cork,4.0,T12 EF10,51.8966,-8.48235,Susan Leahy,48
227,2,GAS07827,Keepers Arms,4.0,Bawnboy,4.0,H14 YE24,54.12045,-7.67669,Sheila McKiernan,9
228,2,GAS07829,Clooneen Guesthouse,4.0,Westport,4.0,F28 YR82,53.80138,-9.5181,Des Reidy,18
229,2,GAS07847,Kilkee Thalasso Centre,4.0,Kilkee,4.0,V15 Y894,52.68097,-9.64487,Eileen Mulcahy,5
230,2,GAS07852,Fitzpatrick's,4.0,Loch Gowna,4.0,H12 PF96,53.873,-7.53412,Timmy Fitzpatrick,10
231,2,GAS07861,King Sitric Guesthouse,4.0,Howth,4.0,D13 F5C6,53.38829,-6.06343,Joan MacManus,10
232,2,GAS07870,Ballyraine Guesthouse,4.0,Letterkenny,4.0,F92 FY51,54.95706,-7.70757,Mary Smith,7
233,2,GAS07882,Davitts,4.0,Kenmare,4.0,V93 TX40,51.87924,-9.5837,Mary Cremin,11
234,2,GAS07883,Rannoch,4.0,Bettystown,4.0,A92 KW59,53.6955,-6.24278,Leon Kinsella,5
235,2,GAS07884,O'Donnabhains Guesthouse,4.0,Kenmare,4.0,V93 X254,51.8793,-9.58369,Jeremiah Foley,10
236,2,GAS07885,Benbaun House,4.0,Clifden,4.0,H71 WA47,53.49108,-10.02022,Anne Marie Lydon,10
237,2,GAS07886,Carlow Guesthouse,4.0,Carlow Town,4.0,R93 NF85,52.85724,-6.87997,Aidan O'Toole,13
238,7,WSL40042,Abbey Lodge,3.0,Killarney,3.0,V93 E022,52.05528,-9.50667,John King,15
239,2,GAS07898,Carrig Country House,4.0,Killorglin,4.0,V93 WK83,52.07396,-9.85017,Claire Slattery,17
240,2,GAS07899,Fanad House,4.0,Kilkenny,4.0,R95 YF98,52.64666,-7.24232,Pat Wallace,12
241,2,GAS07907,Quay House,4.0,Clifden,4.0,H71 XF76,53.48573,-10.03003,Julia Foyle,14
242,2,GAS07916,Ballyknocken House,4.0,Glenealy,4.0,A67 X720,52.97707,-6.14312,Catherine Fulvio,7
243,1,HHS41399,Wineport Lodge,4.0,Athlone,4.0,N37 R2D7,53.46501,-7.88542,Ray Byrne,34
244,2,GAS07946,Bunratty Courtyard Guesthouse,4.0,Bunratty,4.0,V95 W275,52.69919,-8.81687,Joe McCloskey,9
245,2,GAS07950,Crystal Springs,4.0,Killarney,4.0,V93 NR44,52.05291,-9.48772,Eileen Brosnan,14
246,2,GAS07957,Muskerry Arms,4.0,Blarney,4.0,T23 YR81,51.93315,-8.5678,Sean Bradford,11
247,2,GAS07959,Friar's Lodge,4.0,Kinsale,4.0,P17 VP77,51.70714,-8.52675,Aine Tierney,18
248,7,WSL41086,O'Connor's Farmhouse,3.0,Doolin,3.0,V95 YE26,52.99685,-9.39966,Bernice O'Connor,7
249,1,HHS01056,Óstán Loch Altan ,4.0,Gortahork,4.0,F92 Y242,55.12168,-8.13319,Orla Harkin,38
250,1,HHS01058,Ballyliffin Hotel,4.0,Ballyliffin,4.0,F93 XT52,55.2777,-7.39395,Michael McGonigle,42
251,1,HHS34530,Lucan Spa Hotel,4.0,Lucan,4.0,K78 X3H3,53.35565,-6.46362,Frank Colgan,71
252,1,HHS01086,Leens Hotel,4.0,Abbeyfeale,4.0,V94 PW84,52.38502,-9.3009,Olive Sheehan,18
253,1,HHS01091,Butler Arms Hotel,4.0,Waterville,4.0,V23 F658,51.82794,-10.17267,Michael Lally,36
254,1,HHS01095,The Lansdowne Kenmare,4.0,Kenmare,4.0,V93 YRC8,51.87902,-9.58152,Patrick Hanley,28
255,1,HHS01150,Club House Hotel,4.0,Kilkenny,4.0,R95 DX76,52.64933,-7.25171,Ian Brennan,28
256,1,HHS01180,Beach Hotel,4.0,Downings,4.0,F92 H363,55.19457,-7.83406,Darragh McClafferty,27
257,1,HHS01187,Kee's Hotel,4.0,Stranorlar,4.0,F93 FR9K,54.80471,-7.76917,William Richard Kee,53
258,1,HHS01208,The Marcy Hotel,4.0,Drogheda,4.0,A92 A8XF,53.71498,-6.35372,Valerie Sherlock,27
259,1,HHS34226,Conyngham Arms Hotel,4.0,Slane,4.0,C15 HN52,53.70859,-6.54472,Brian Conroy,15
260,1,HHS01228,Hunters Hotel,4.0,Rathnew,4.0,A67 TN30,53.00638,-6.08414,Richard Gelletlie,12
261,1,HHS01245,Gougane Barra Hotel,4.0,Ballingeary,4.0,P12 PP27,51.83885,-9.3165,Neil Lucey,25
262,1,HHS01252,Dorrians Imperial Hotel,4.0,Ballyshannon,4.0,F94 TKA4,54.50201,-8.19124,Benedict & Mary Dorrian,47
263,1,HHS01318,Talbot Hotel,4.0,Wexford,4.0,Y35 FP9P,52.33576,-6.45736,Robert Millar,107
264,1,HHS01382,Foyles Hotel,4.0,Clifden,4.0,H71 FP99,53.48861,-10.02271,Stephen Foyle,24
265,1,HHS01391,Killarney Towers Hotel & Leisure Centre,4.0,Killarney,4.0,V93 HP7A,52.05868,-9.50706,Brian Lawlor,182
266,1,HHS01394,International Hotel Killarney,4.0,Killarney,4.0,V93 PXK3,52.05811,-9.50695,Anne Marie Collins,98
267,1,HHS01411,Dooly's Hotel,4.0,Birr,4.0,R42 KC56,53.0957,-7.91055,Sharon  Grant,17
268,1,HHS01421,Kelly's Resort Hotel,4.0,Rosslare,4.0,Y35 Y83V,52.27549,-6.38777,Pauline Power,120
269,1,HHS01456,Ryan's Hotel,4.0,Cong,4.0,F31 XF75,53.54132,-9.28635,Mary Dalton,13
270,1,HHS01464,Hayes Hotel,4.0,Thurles,4.0,E41 C9C8,52.67931,-7.81218,Jack Halley,26
271,1,HHS01576,Towers Hotel,4.0,Glenbeigh,4.0,V93 K72C,52.05607,-9.94023,Leta Sullivan,28
272,1,HHS01585,Hearn's Hotel,4.0,Clonmel,4.0,E91 H6H9,52.35358,-7.698,Jamie O'Keeffe,26
273,1,HHS01676,Castle Hotel,4.0,Macroom,4.0,P12 X293,51.90487,-8.95843,Rory Buckley,56
274,1,HHS01724,Royal Hotel and Merrill Leisure Centre,4.0,Bray,4.0,A98 F8D3,53.20484,-6.10878,Maureen McGettigan O'Connor,138
275,1,HHS01727,Bailie Hotel,4.0,Bailieborough,4.0,A82 T6C6,53.91608,-6.96957,Austin Kelly,19
276,1,HHS01748,Queens Hotel,4.0,Ennis,4.0,V95 XFX4,52.84541,-8.98162,Donie Lyne,49
277,1,HHS01782,Barry's Hotel,4.0,Dublin 1,4.0,D01 PP66,53.35533,-6.26286,Cathal O'Donoghue,32
278,1,HHS01786,O'Shea's Hotel,4.0,Tramore,4.0,X91 YTR5,52.15991,-7.15032,Tony Fitzpatrick,24
279,1,HHS01787,Munster Arms Hotel,4.0,Bandon,4.0,P72 TP46,51.74518,-8.73375,Don O'Sullivan,28
280,1,HHS01832,The Address Connolly,4.0,Dublin 1,4.0,D01 X6P6,53.35166,-6.25008,Brian McGettigan,278
281,1,HHS01864,Courtmacsherry Hotel,4.0,Courtmacsherry,4.0,P72 XD95,51.63331,-8.69967,Billy Adams,10
282,1,HHS01887,Skeffington Arms Hotel,4.0,Galway,4.0,H91 CFX5,53.27407,-9.04989,John Callanan,24
283,1,HHS01911,Dergvale Hotel,4.0,Dublin 1,4.0,D01 P0K6,53.35611,-6.26074,Gerard Nolan,19
284,1,HHS01982,Ravine Hotel,4.0,Lisdoonvarna,4.0,V95 RWF5,53.0302,-9.2899,Nellie O'Boyle,12
285,1,HHS01986,Wards Hotel,4.0,Galway city,4.0,H91 NY13,53.26703,-9.06795,Anthony Finnerty,10
286,1,HHS01993,Grand Hotel,4.0,Wicklow,4.0,A67 P263,52.98069,-6.04737,Adrian Shanagher,34
287,1,HHS02015,Wynn's Hotel,4.0,Dublin 1,4.0,D01 C9F8,53.34839,-6.25874,Neil Loftus,76
288,1,HHS02033,Bel Air Hotel,4.0,Ashford,4.0,A67 W088,53.002,-6.12261,William Freeman,10
289,1,HHS02045,Glen Hotel,4.0,Arranmore,4.0,F92 HD99,54.99007,-8.49961,Phil Boyle,19
290,1,HHS02064,Imperial Hotel,4.0,Galway,4.0,H91 X529,53.2746,-9.05091,Des Hynes,83
291,1,HHS02316,O'Donovan's Hotel,4.0,Clonakilty,4.0,P85 V205,51.62303,-8.88994,Dena O Donovan,21
292,1,HHS02396,The Ross,4.0,Killarney,4.0,V93 NP9Y,52.05789,-9.50764,Sheila OSullivan,29
293,1,HHS02531,Ballymascanlon Hotel,4.0,Dundalk,4.0,A91 PF57,54.03162,-6.35225,Clodagh McNamara,97
294,1,HHS02566,Haven Hotel,4.0,Dunmore East,4.0,X91 W322,52.15248,-6.99587,Paul Kelly,18
295,1,HHS02655,Rathbaun Hotel,4.0,Lisdoonvarna,4.0,V95 Y768,53.02889,-9.28972,John Connolly,10
296,1,HHS02745,Óstán Gob A'Choire,4.0,Achill Island,4.0,F28 K448,53.93059,-9.9251,Peter Connaughton,24
297,1,HHS02779,Haddington House,4.0,Dun Laoghaire,4.0,A96 F2R9,53.29208,-6.13057,David Larkin,35
298,1,HHS02931,TF Royal Hotel and Theatre,4.0,Castlebar,4.0,F23 R288,53.8533,-9.30382,Carmel Kelly,24
299,1,HHS02976,The Highlands Hotel,4.0,Glenties,4.0,F94 NT67,54.79588,-8.28165,Pat RIce,30
300,1,HHS02987,Seven Oaks Hotel,4.0,Carlow,4.0,R93 V4K5,52.84103,-6.92937,Michael Walsh,89
301,1,HHS03015,White Sands Hotel,4.0,Ballyheigue,4.0,V92 EYV9,52.38904,-9.83343,Dorren Browne,81
302,1,HHS03088,"Arklow Bay Conference, Leisure and Spa Hotel",4.0,Arklow,4.0,Y14 DX02,52.8029,-6.14334,Ciaran O'Neill,91
303,1,HHS03090,Listowel Arms Hotel,4.0,Listowel,4.0,V31 V962,52.4452,-9.48695,Colm O Callaghan,42
304,1,HHS03104,Breaffy House Hotel,4.0,Castlebar,4.0,F23 R253,53.8436,-9.23897,Wilson Bird,107
305,1,HHS03105,Rathmullan House Hotel,4.0,Rathmullan,4.0,F92 YA0F,55.10076,-7.5293,Mary Wheeler,33
306,1,HHS03107,Boyne Valley Hotel and Country Club,4.0,Drogheda,4.0,A92 EY89,53.70817,-6.31365,Damien McDaid,86
307,1,HHS03171,Innishannon House Hotel,4.0,Innishannon,4.0,T12 PH96,51.75969,-8.64808,Margaret Roche,11
308,1,HHS03197,Ballyrafter House Hotel,4.0,Lismore,4.0,P51 Y362,52.14601,-7.92918,Joseph Willoughby,10
309,1,HHS03223,Ivy Tower Hotel,4.0,Castlebar,4.0,F23 DT35,53.85985,-9.2977,Mary McHugh,32
310,1,HHS03229,The Killarney Royal Hotel,4.0,Killarney,4.0,V93 XC90,52.05995,-9.50546,Aoibheann O'Leary,32
311,1,HHS34502,Belleek Castle,4.0,Ballina,4.0,F26 KV04,54.13327,-9.14504,Paul Doran,10
312,1,HHS03261,Treacy's West County Conference & Leisure Hotel,4.0,Ennis,4.0,V95 C9CT,52.83133,-8.98035,Patrick Treacy,151
313,1,HHS03270,Devon Inn Hotel,4.0,Templeglantine,4.0,V94 H489,52.39483,-9.17975,William Sheehan,58
314,1,HHS03272,The Inn At Dromoland,4.0,Newmarket-On-Fergus,4.0,V95 EPF5,52.78923,-8.91466,Mark Nolan,125
315,1,HHS03301,Castle Arms Hotel,4.0,Durrow,4.0,R32 NW25,52.84537,-7.39604,Seosamh Murphy,16
316,1,HHS03309,Fernhill House Hotel & Gardens,4.0,Clonakilty,4.0,P85 X322,51.62647,-8.90716,Michael O'Neill,27
317,1,HHS03310,The Ring of Kerry Hotel,4.0,Caherciveen,4.0,V23 AK85,51.94029,-10.23714,Leonard O'Sullivan,23
318,1,HHS03321,Doonmore Hotel,4.0,Inishbofin,4.0,H91 NV06,53.6141,-10.228,Andrew Murray,22
319,1,HHS03347,Flannery's Hotel Galway,4.0,Galway,4.0,H91 KH64,53.27827,-9.01473,Mary Flannery,134
320,1,HHS03353,The Connacht Hotel,4.0,Galway city,4.0,H91 K5DD,53.2798,-9.02175,Wayne Neilon,349
321,1,HHS03387,Greenhills Hotel,4.0,Limerick,4.0,V94 X2RV,52.67371,-8.67116,Daphne Greene,58
322,1,HHS03393,Rosleague Manor Hotel,4.0,Letterfrack,4.0,H91 CK26,53.54696,-9.97304,Mark Foyle,21
323,1,HHS03397,Lawlors Hotel,4.0,Dungarvan,4.0,X35 DT04,52.09066,-7.621,Catherine Burke,85
324,1,HHS03399,"Hotel Westport, Leisure Spa and Conference",4.0,Westport,4.0,F28 E438,53.80104,-9.52814,Gemma Jordan,129
325,1,HHS03400,Woodfield House Hotel,4.0,Limerick,4.0,V94 N2CF,52.66781,-8.65057,Jason O'Toole,22
326,1,HHS03405,Rathkeale House Hotel,4.0,Rathkeale,4.0,V94 NP64,52.52229,-8.941,Ann Madigan,27
327,1,HHS03418,Shannon Lodge Hotel,4.0,Banagher,4.0,R42 YV07,53.18825,-7.98524,Brendan Maloney,14
328,1,HHS03442,Hotel Imperial,4.0,Dundalk,4.0,A91 ND6P,54.00302,-6.40171,Francis Lynch,48
329,1,HHS03482,The Rockbarton House Hotel,4.0,Galway city,4.0,H91 F68E,53.2602,-9.0879,Jennifer Lillis,11
330,1,HHS03491,Auburn Lodge Hotel and Leisure Centre,4.0,Ennis,4.0,V95 NDX4,52.86524,-8.9809,Elma Callanan,110
331,1,HHS03495,The Woodford Dolmen Hotel,4.0,Carlow,4.0,R93 N207,52.81395,-6.95156,Catriona Brennan,81
332,1,HHS03501,Fitzgeralds Hotel,4.0,Bundoran,4.0,F94 RT99,54.47663,-8.28449,Josephine O'Donnell,16
333,1,HHS03502,Kylemore Pass Hotel,4.0,Renvyle,4.0,H91 TD80,53.56438,-9.83426,Rose & Stuart Rima,11
334,1,HHS03503,Aherlow House Hotel,4.0,Aherlow,4.0,E34 VW22,52.42443,-8.19191,Nadine Lang,29
335,1,HHS03505,Kilbrackan Arms Hotel,4.0,Carrigallen,4.0,H12 T270,53.97693,-7.6444,Donal Cadden,12
336,1,HHS03516,The White Lady Hotel,4.0,Kinsale,4.0,P17 X665,51.70144,-8.51975,Roman  Minihane,10
337,1,HHS03538,Ardboyne Hotel,4.0,Navan,4.0,C15 C9YA,53.64051,-6.67156,Ian Hunt,29
338,1,HHS03546,Springhill Court Hotel,4.0,Kilkenny,4.0,R95 NX32,52.63197,-7.25131,Anne Fitzgerald,85
339,1,HHS03549,Riverbank House Hotel,4.0,Wexford,4.0,Y35 AH33,52.34469,-6.45501,Patrick Kaczynski,23
340,1,HHS03555,Mountshannon Hotel,4.0,Mountshannon,4.0,V94 WC7D,52.93184,-8.42816,Noel Lynch,10
341,1,HHS03561,The Town Hotel,4.0,Portlaoise,4.0,R32 XA43,53.03422,-7.2983,John Cannon,23
342,1,HHS40230,"Redcastle Oceanfront, Golf and Spa Hotel",4.0,Redcastle,4.0,F93 Y660,55.15851,-7.12282,Owen McGee,94
343,1,HHS03569,Castle Arch Hotel,4.0,Trim,4.0,C15 WD92,53.55098,-6.79492,Ian Hunt,21
344,1,HHS03573,Marlfield House Hotel,4.0,Gorey,4.0,Y25 DK23,52.66875,-6.27522,Margaret Bowe,18
345,1,HHS03577,Killarney Avenue Hotel,4.0,Killarney,4.0,V93 YW9D,52.05753,-9.50627,Micheal O'Donoghue,66
346,1,HHS03590,Eccles Hotel,4.0,Glengarriff,4.0,P75 A072,51.75192,-9.54082,David Manning,59
347,1,HHS03603,Racket Hall Country House Hotel,4.0,Roscrea,4.0,E53 WV00,52.95878,-7.76038,Allen McEnery,39
348,1,HHS03631,An Dóilín Hotel,4.0,Carraroe,4.0,H91 E52E,53.2614,-9.60474,Seosamh O'Loideain,10
349,1,HHS03632,Sancta Maria Hotel,4.0,Lahinch,4.0,V95 YK37,52.93372,-9.34357,Thomas McInerney,24
350,1,HHS03633,Teach Óstan na Pairce Hotel,4.0,Spiddal,4.0,H91 ETW1,53.24702,-9.2645,John Paul Foyle,26
351,1,HHS03641,The Glenside,4.0,Drogheda,4.0,A92 Y196,53.6882,-6.30024,Aogán Dunne,17
352,1,HHS03651,Gate Hotel,4.0,Dublin 1,4.0,D01 CK74,53.35284,-6.26057,Patrick Kaczynski,26
353,1,HHS03652,Treacy's Hotel Spa and Leisure Club Waterford,4.0,Waterford,4.0,X91 AV9W,52.2637,-7.11881,John Treacy,130
354,1,HHS03664,The Parkway Hotel,4.0,Dunmanway,4.0,P47 NH60,51.71809,-9.1127,Martin Maybury,16
355,1,HHS03667,The Lakeside Hotel,4.0,Ballina,4.0,V94 E2D6,52.81057,-8.44405,Eoin Little,55
356,1,HHS03671,Hotel Kilmore,4.0,Cavan,4.0,H12 F6Y7,53.98703,-7.32293,Paul Henry,74
357,1,HHS03673,Summerhill House Hotel,4.0,Enniskerry,4.0,A98 WA40,53.19037,-6.16399,Fergus O'Grady,52
358,1,HHS03691,Woodenbridge Hotel,4.0,Woodenbridge,4.0,Y14 XT95,52.8322,-6.235,Gerard O'Brien,29
359,1,HHS03695,Óstan Inis Óirr,4.0,Aran Islands,4.0,H91 HT02,53.06544,-9.52377,Toma Flaherty,15
360,1,HHS03699,Oranmore Lodge Hotel,4.0,Oranmore,4.0,H91 NN76,53.27603,-8.93088,Padraig Nolan,60
361,1,HHS03703,Farnham Arms Hotel,4.0,Cavan,4.0,H12 Y6E4,53.99134,-7.35974,Michael  Sheils,32
362,1,HHS03706,Blarney Castle Hotel,4.0,Blarney,4.0,T23 TCF6,51.9325,-8.56719,Ian Forrest,17
363,1,HHS03709,Carrickdale Hotel,4.0,Ravensdale,4.0,A91 PR63,54.10038,-6.36038,David Connell,108
364,1,HHS03711,Sullivan's Royal Hotel,4.0,Gort,4.0,H91 VP77,53.06744,-8.81952,John Sullivan,12
365,1,HHS03714,The Belvedere Hotel,4.0,Dublin 1,4.0,D01 W1C0,53.35513,-6.26213,Cathal O'Donoghue,109
366,1,HHS03715,Clonea Strand Hotel,4.0,Dungarvan,4.0,X35 C624,52.09442,-7.54629,Mark Knowles,58
367,1,HHS03716,The Strand Hotel,4.0,Bray,4.0,A98 PD00,53.19856,-6.09574,Rajesh Yadav,10
368,1,HHS03717,Firgrove Hotel,4.0,Mitchelstown,4.0,P67 Y206,52.27432,-8.27194,Brenda Tangney,14
369,1,HHS03722,Oriel House Hotel & Leisure Club,4.0,Ballincollig,4.0,P31 DY93,51.88811,-8.6011,Janice McConnell,99
370,1,HHS03726,Imperial Hotel,4.0,Clonakilty,4.0,P85 PX99,51.62261,-8.8858,Michelle Collins,10
371,1,HHS03739,Alcock and Brown Hotel,4.0,Clifden,4.0,H71 KN29,53.48839,-10.02332,Sharon Nee,20
372,1,HHS03759,Longueville House Hotel,4.0,Mallow,4.0,P51 KC8K,52.13809,-8.73627,Aisling O'Callaghan,12
373,1,HHS03777,Russell Court Hotel,4.0,Dublin 2,4.0,D02 YF24,53.33582,-6.26367,Eva O'Regan,39
374,1,HHS03778,Ard na Sidhe Country House,4.0,Killorglin,4.0,V93 HV57,52.06022,-9.84097,Rachel Clifford,18
375,1,HHS03791,Lake of Shadows Hotel,4.0,Buncrana,4.0,F93 VY36,55.13356,-7.45897,Patsy Doherty,23
376,1,HHS03795,Waterford Castle Hotel and Golf Resort,4.0,Ballinakill,4.0,X91 Y722,52.25337,-7.05935,Louise Hurley,19
377,1,HHS03816,The Shoreline Hotel,4.0,Donabate,4.0,K36 V064,53.4786,-6.11526,Katrina Moore,35
378,1,HHS03818,Eviston House Hotel,4.0,Killarney,4.0,V93 V0HR,52.05892,-9.51066,Patrick Eviston,102
379,1,HHS03819,Dalton Inn Hotel,4.0,Claremorris,4.0,F12 V582,53.7218,-8.99757,Andrew Cooper,16
380,1,HHS03820,Danaghers Hotel,4.0,Cong,4.0,F31 Y529,53.54055,-9.28621,Mary Byrne,10
381,1,HHS03822,King Thomond Hotel,4.0,Lisdoonvarna,4.0,V95 N407,53.0248,-9.28408,Megan  White,65
382,1,HHS03826,Cliff House Hotel,4.0,Ballybunion,4.0,V31 E275,52.51445,-9.67339,Kevin O Callaghan,38
383,1,HHS03829,Majestic Hotel,4.0,Tramore,4.0,X91 WC1Y,52.16317,-7.14842,Annette Devine,58
384,1,HHS03835,"Slieve Russell Hotel, Golf and Country Club",4.0,Ballyconnell,4.0,H14 FE03,54.09671,-7.55677,Fiona McCann,224
385,1,HHS03840,McSweeney Arms Hotel,4.0,Killarney,4.0,V93 F57F,52.06005,-9.50593,Tony McSweeney,26
386,1,HHS03844,The K Club,5.0,Straffan,5.0,W23 YX53,53.30726,-6.62506,Audrey Brophy,128
387,1,HHS03847,Allingham Arms Hotel,4.0,Bundoran,4.0,F94 XNH0,54.47678,-8.28366,Conor McEniff,132
388,1,HHS03849,The Farmers Kitchen,4.0,Wexford,4.0,Y35 FX46,52.30762,-6.45694,Billy Devereux,21
389,1,HHS03851,Treacys Oakwood Hotel,4.0,Shannon,4.0,V14 NH97,52.71263,-8.87467,Rob Kiely,115
390,1,HHS03853,Round Tower Hotel,4.0,Ardmore,4.0,P36 PD61,51.95095,-7.72967,Aidan Quirke,10
391,1,HHS03858,Harbour View Hotel,4.0,Naas,4.0,W91 HAC9,53.21621,-6.66771,Mary Monaghan,10
392,1,HHS03867,The Carraig,4.0,Carrick-On-Suir,4.0,E32 HT32,52.34554,-7.41251,Paul Norris,23
393,1,HHS03868,Ballinalacken Castle,4.0,Doolin,4.0,V95 H998,53.04631,-9.34119,Declan O'Callaghan,15
394,1,HHS03871,Clanree Hotel,4.0,Letterkenny,4.0,F92 RV10,54.94372,-7.69755,Lisa Gallagher,121
395,1,HHS03872,Whitford House Hotel,4.0,Wexford,4.0,Y35 WD3C,52.32358,-6.50124,Eilish Whitty,36
396,1,HHS34231,Bay View Hotel,4.0,Killybegs,4.0,F94 YFC0,54.6368,-8.44217,Seamus Gallagher,40
397,1,HHS03874,Travelodge Cork Airport,4.0,Cork,4.0,T12 E2XY,51.87245,-8.47009,Shane Giles,60
398,1,HHS03876,The House Hotel,4.0,Galway city,4.0,H91 X309,53.2705,-9.05349,Andy O'Neill,48
399,1,HHS03893,Travelodge Dublin Airport,4.0,Swords,4.0,K67 K6R2,53.44931,-6.2236,Lukas Kantor,130
400,1,HHS03896,Maples House Hotel,4.0,Dublin 9,4.0,D09 ND70,53.36624,-6.26532,Colm Lawford,22
401,1,HHS03897,The Grafton Hotel,4.0,Dublin 2,4.0,D02 WV05,53.34094,-6.26403,Bríd Cloonan,128
402,1,HHS03898,Victoria Towers Hotel,4.0,Galway city,4.0,H91 KVW0,53.27306,-9.04778,Richard Byrne,75
403,1,HHS03899,Commercial and Tourist Hotel,4.0,Ballinamore,4.0,N41 AE10,54.05302,-7.80039,Karen Walsh,19
404,1,HHS03900,Gold Coast Golf Hotel,4.0,Dungarvan,4.0,X35 EA40,52.08529,-7.57026,Mark Knowles,19
405,1,HHS03904,Tory Island Hotel ,4.0,Tory Island,4.0,F92 WY64,55.26538,-8.22628,Annemarie Rodgers,12
406,1,HHS03905,Leonardo Hotel Cork,4.0,Cork,4.0,T12 DCR9,51.89947,-8.46399,Darren  Guy,133
407,1,HHS03913,The Address Sligo,4.0,Sligo,4.0,F91 V08N,54.27319,-8.47621,Eoin Daly,61
408,1,HHS03916,Gullane's Hotel,4.0,Ballinasloe,4.0,H53 DC99,53.33058,-8.22117,Caroline Gullane,27
409,1,HHS03917,River Island Hotel,4.0,Castleisland,4.0,V92 HWN0,52.23069,-9.46413,Brian Lawlor,52
410,1,HHS03919,Beresford Hotel,4.0,Dublin 1,4.0,D01 T9R2,53.35009,-6.25269,Marek Jozwiak,107
411,1,HHS28037,The Darnley Lodge Hotel,4.0,Athboy,4.0,C15 YP2K,53.62178,-6.92057,Hazel Clarke,15
412,1,HHS03924,Hotel Saint George,4.0,Dublin 1,4.0,D01 E176,53.35383,-6.26232,Nina Eustace,59
413,1,HHS03927,Cahir House Hotel,4.0,Cahir,4.0,E21 H244,52.37424,-7.92434,David Walsh,41
414,1,HHS03930,Dunmore House Hotel,4.0,Clonakilty,4.0,P85 HC03,51.59023,-8.86768,Richard Barrett,30
415,1,HHS03934,Park House Hotel,4.0,Galway,4.0,H91 PCF8,53.27447,-9.04673,Eamon Doyle,99
416,1,HHS03935,Leixlip Manor and Gardens,4.0,Leixlip,4.0,W23 ADF4,53.36552,-6.48859,Josip Vucinovic,27
417,1,HHS03936,The Heights Hotel Killarney,4.0,Killarney,4.0,V93 XKR4,52.05916,-9.47931,Collette Andre O'Riordan,72
418,1,HHS03938,Dinn Ri Hotel,4.0,Carlow,4.0,R93 C8X5,52.83585,-6.93003,Eugene Mc Govern,10
419,1,HHS03939,Eyre Square Hotel,4.0,Galway,4.0,H91 TCP0,53.27432,-9.04735,John Beattie,80
420,1,HHS03940,Temple Gate Hotel,4.0,Ennis,4.0,V95 H0XK,52.84388,-8.98143,Paul Madden,70
421,1,HHS03945,Langton House,4.0,Kilkenny,4.0,R95 A597,52.65328,-7.24827,Edward Langton,34
422,1,HHS03946,Forty Four Main Street,4.0,Swords,4.0,K67 AH28,53.45764,-6.2211,Brian Foley,14
423,1,HHS03950,Uppercross House Hotel,4.0,Dublin 6,4.0,D06 H5Y4,53.32083,-6.2652,David Mahon,49
424,1,HHS03952,Jackson Court Hotel,4.0,Dublin 2,4.0,D02 XV58,53.33538,-6.2636,Darren Power,36
425,1,HHS03960,The Mercantile Hotel,4.0,Dublin 2,4.0,D02 ND77,53.34392,-6.26401,Michael Breslin,15
426,1,HHS03969,Templemore Arms Hotel,4.0,Templemore,4.0,E41 CC42,52.79728,-7.8333,Dan Ward,15
427,1,HHS03973,The Mustard Seed,4.0,Ballingarry,4.0,V94 EHN8,52.47532,-8.86703,John Edward Joyce,17
